Wall time,Step,Value
1556023445.0416389,500,0.33219388127326965
1556024022.3184319,1000,0.33264270424842834
1556024598.710832,1500,0.33285680413246155
1556025174.3074062,2000,0.332834929227829
1556025795.4042823,2500,0.33259838819503784
1556026366.676452,3000,0.3320906460285187
1556026937.1181645,3500,0.3329355716705322
1556027506.9922826,4000,0.3322913944721222
1556028132.427347,4500,0.3330532908439636
1556028709.651854,5000,0.332971453666687
1556029286.5630887,5500,0.3329910337924957
1556029862.953965,6000,0.3323620855808258
1556030477.4805605,6500,0.1316460520029068
1556031043.2591913,7000,0.066779725253582
1556031609.728746,7500,0.06493436545133591
1556032176.0695643,8000,0.06384921818971634
1556032791.105987,8500,0.06317251175642014
1556033357.3265715,9000,0.06262318044900894
1556033922.7536094,9500,0.06198698282241821
1556034489.6023614,10000,0.061517223715782166
1556035108.2203279,10500,0.06115661934018135
1556035677.4571815,11000,0.06071694567799568
1556036246.20861,11500,0.06054040044546127
1556036815.3307276,12000,0.06025062873959541
1556037425.8396769,12500,0.060115985572338104
1556037987.6575627,13000,0.059895019978284836
1556038549.3691635,13500,0.05957477539777756
1556039110.089431,14000,0.05936242267489433
1556039723.8300884,14500,0.059250541031360626
1556040289.7139053,15000,0.0591406375169754
1556040856.2489593,15500,0.058913975954055786
1556041421.9968944,16000,0.05880614370107651
1556042037.4367745,16500,0.05861733853816986
1556042604.4998097,17000,0.058507636189460754
1556043172.4592643,17500,0.058287397027015686
1556043740.3217206,18000,0.05824771523475647
1556044350.4381406,18500,0.058054905384778976
1556044912.0840366,19000,0.057919420301914215
1556045472.7008939,19500,0.05799368768930435
1556046034.9080305,20000,0.05776160582900047
1556046651.8994517,20500,0.05754956975579262
1556047218.4335895,21000,0.05757789686322212
1556047783.7277436,21500,0.05742115154862404
1556048366.9346788,22000,0.05732130631804466
1556048983.2015984,22500,0.0571591816842556
1556049550.0763056,23000,0.057040974497795105
1556050117.2709858,23500,0.0570027194917202
1556050681.618569,24000,0.05694609135389328
1556051290.620255,24500,0.056834880262613297
1556051852.0986524,25000,0.05685337260365486
1556052416.606812,25500,0.05662395805120468
1556052974.791848,26000,0.05659722164273262
1556053586.3051724,26500,0.05640949681401253
1556054149.9308658,27000,0.056274015456438065
1556054713.2976165,27500,0.05635318160057068
1556055276.8622792,28000,0.056100908666849136
1556055891.456502,28500,0.05607683211565018
1556056460.9865654,29000,0.056088365614414215
1556057029.2703006,29500,0.05591961741447449
1556057597.6279109,30000,0.05577123165130615
1556058208.1022484,30500,0.05570821464061737
1556058767.322194,31000,0.055727627128362656
1556059326.734763,31500,0.055591974407434464
1556059885.7544255,32000,0.055487316101789474
1556060495.2700186,32500,0.05547315254807472
1556061056.1652431,33000,0.05526864528656006
1556061616.459235,33500,0.05525969713926315
1556062176.1655526,34000,0.05510066822171211
1556062790.4053144,34500,0.0550081804394722
1556063357.3570116,35000,0.05508875101804733
1556063924.8066292,35500,0.05496702715754509
1556064491.2735493,36000,0.05475391075015068
1556065109.805678,36500,0.05474352836608887
1556065679.3536832,37000,0.054685480892658234
1556079772.8322513,35500,0.05480000376701355
1556080349.34512,36000,0.054954033344984055
1556080991.9906297,36500,0.054784853011369705
1556081567.9855852,37000,0.05466672033071518
1556082144.8035135,37500,0.05467258021235466
1556082720.807467,38000,0.05462632700800896
1556083346.1592247,38500,0.05438404157757759
1556083922.4275644,39000,0.05432552099227905
1556084498.8003945,39500,0.0542852059006691
1556085072.1525984,40000,0.05420353636145592
1556085700.9714267,40500,0.05416903644800186
1556086277.7431107,41000,0.054190099239349365
1556086856.1570117,41500,0.053927090018987656
1556087434.3211136,42000,0.05411012843251228
1556088060.8448944,42500,0.05391732603311539
1556088637.1446493,43000,0.053748998790979385
1556089213.8440504,43500,0.053769320249557495
1556089789.3032212,44000,0.053608499467372894
1556090418.9250236,44500,0.05355723947286606
1556090999.9471283,45000,0.053550150245428085
1556091581.2054904,45500,0.05344079062342644
1556092162.3455555,46000,0.05331139639019966
1556092793.2092984,46500,0.053310416638851166
1556093372.836086,47000,0.05329237878322601
1556093953.5858796,47500,0.053178850561380386
1556094534.1829998,48000,0.05304636433720589
1556095164.7742047,48500,0.05317091941833496
1556095745.7935476,49000,0.05294188857078552
1556096327.5293462,49500,0.05284784361720085
1556096908.8421447,50000,0.05289836600422859
1556097536.8491395,50500,0.052848558872938156
1556098112.7309482,51000,0.05279077962040901
1556098689.8204663,51500,0.05277073383331299
1556099266.5371654,52000,0.052637964487075806
1556099887.6210976,52500,0.0525815449655056
1556100459.0473905,53000,0.05260414630174637
1556101031.1574304,53500,0.05244309455156326
1556101602.553068,54000,0.05249299854040146
1556102227.1884124,54500,0.05236367508769035
1556102803.3040032,55000,0.052317485213279724
1556103379.0678792,55500,0.05234478414058685
1556103953.5379457,56000,0.05217248946428299
1556104581.9097872,56500,0.05214059352874756
1556105162.8416576,57000,0.05194561928510666
1556105742.6421726,57500,0.05207051709294319
1556106324.681807,58000,0.05198124423623085
1556106942.2714987,58500,0.05192283168435097
1556107511.2364862,59000,0.051895253360271454
1556108079.9104652,59500,0.05181783437728882
1556108650.0106432,60000,0.05176403373479843
